,ind_engaj
6638511,1.0
6638516,1.0
6638517,1.0
6638520,1.0
6638521,0.0
6638526,0.0
6638531,0.0
6638535,1.0
6638540,0.0
6638543,1.0
6638545,0.0
6638554,1.0
6638557,1.0
6638558,0.0
6638559,0.0
6638567,1.0
6638570,0.0
6638577,0.0
6638584,1.0
6638585,0.0
6638589,1.0
6638592,1.0
6638594,1.0
6638595,1.0
6638598,1.0
6638600,1.0
6638607,0.0
6638614,1.0
6638619,0.0
6638622,0.0
6638623,0.0
6638625,1.0
6638630,0.0
6638631,1.0
6638632,1.0
6638640,0.0
6638645,1.0
6638646,0.0
6638655,0.0
6638662,0.0
6638664,0.0
6638665,0.0
6638667,0.0
6638668,1.0
6638683,0.0
6638686,0.0
6638699,1.0
6638701,1.0
6638716,1.0
6638720,1.0
6638723,1.0
6638729,0.0
6638731,0.0
6638732,1.0
6638739,0.0
6638747,0.0
6638750,1.0
6638751,0.0
6638757,1.0
6638762,1.0
6638769,1.0
6638772,1.0
6638774,1.0
6638780,1.0
6638783,1.0
6638785,1.0
6638793,1.0
6638797,0.0
6638804,0.0
6638805,1.0
6638808,0.0
6638815,0.0
6638816,1.0
6638819,1.0
6638829,0.0
6638838,1.0
6638845,1.0
6638851,0.0
6638858,0.0
6638862,1.0
6638868,1.0
6638870,1.0
6638879,0.0
6638889,1.0
6638890,0.0
6638893,1.0
6638904,1.0
6638911,1.0
6638921,0.0
6638929,1.0
6638938,0.0
6638939,1.0
6638940,1.0
6638948,0.0
6638950,1.0
6638958,0.0
6638966,1.0
6638968,1.0
6638969,0.0
6638973,0.0
6638975,0.0
6638981,1.0
6638982,1.0
6638984,1.0
6638986,1.0
6638996,1.0
6638998,0.0
6639000,1.0
6639002,0.0
6639009,1.0
6639011,1.0
6639015,1.0
6639016,1.0
6639017,1.0
6639018,1.0
6639029,1.0
6639033,1.0
6639034,0.0
6639035,1.0
6639037,0.0
6639039,1.0
6639049,0.0
6639051,0.0
6639055,0.0
6639058,0.0
6639061,1.0
6639066,0.0
6639067,1.0
6639070,0.0
6639073,0.0
6639075,0.0
6639077,1.0
6639083,1.0
6639084,0.0
6639088,0.0
6639094,1.0
6639095,0.0
6639096,0.0
6639102,0.0
6639103,1.0
6639111,0.0
6639115,0.0
6639118,0.0
6639120,0.0
6639124,1.0
6639125,1.0
6639129,1.0
6639132,0.0
6639136,0.0
6639137,0.0
6639139,0.0
6639142,0.0
6639143,1.0
6639144,1.0
6639146,0.0
6639147,1.0
6639157,0.0
6639158,1.0
6639164,0.0
6639166,1.0
6639169,1.0
6639194,0.0
6639201,1.0
6639209,1.0
6639221,1.0
6639227,0.0
6639228,0.0
6639231,1.0
6639232,0.0
6639238,0.0
6639239,1.0
6639246,0.0
6639252,1.0
6639268,1.0
6639270,0.0
6639280,1.0
6639281,1.0
6639283,0.0
6639286,0.0
6639293,1.0
6639302,1.0
6639305,0.0
6639310,0.0
6639318,1.0
6639320,0.0
6639321,0.0
6639329,1.0
6639330,1.0
6639332,0.0
6639333,0.0
6639336,0.0
6639337,0.0
6639340,0.0
6639348,1.0
6639350,1.0
6639352,1.0
6639366,1.0
6639368,1.0
6639370,0.0
6639371,1.0
6639373,1.0
6639374,1.0
6639375,1.0
6639376,1.0
6639377,0.0
6639385,1.0
6639389,0.0
6639390,1.0
6639391,1.0
6639394,1.0
6639402,0.0
6639407,1.0
6639409,1.0
6639412,1.0
6639423,1.0
6639427,1.0
6639432,0.0
6639438,0.0
6639445,0.0
6639446,1.0
6639449,1.0
6639450,1.0
6639452,0.0
6639454,0.0
6639463,0.0
6639464,0.0
6639468,0.0
6639469,0.0
6639470,1.0
6639472,1.0
6639476,1.0
6639479,1.0
6639490,0.0
6639500,1.0
6639506,1.0
6639514,0.0
6639518,1.0
6639519,1.0
6639523,1.0
6639531,1.0
6639537,0.0
6639538,1.0
6639540,0.0
6639549,1.0
6639555,1.0
6639558,0.0
6639563,1.0
6639570,1.0
6639575,1.0
6639576,1.0
6639577,1.0
6639581,1.0
6639585,1.0
6639591,0.0
6639593,0.0
6639594,1.0
6639595,1.0
6639601,1.0
6639609,1.0
6639611,0.0
6639613,1.0
6639619,0.0
6639624,0.0
6639627,0.0
6639629,1.0
6639632,1.0
6639634,1.0
6639636,1.0
6639642,0.0
6639646,0.0
6639647,1.0
6639679,1.0
6639685,1.0
6639692,1.0
6639696,1.0
6639697,1.0
6639701,0.0
6639702,0.0
6639703,0.0
6639705,1.0
6639710,0.0
6639716,0.0
6639722,1.0
6639733,1.0
6639734,1.0
6639735,1.0
6639736,1.0
6639756,1.0
6639765,1.0
6639767,0.0
6639768,1.0
6639769,0.0
6639770,0.0
6639784,1.0
6639785,1.0
6639794,0.0
6639799,1.0
6639800,0.0
6639807,0.0
6639809,1.0
6639815,0.0
6639817,1.0
6639829,1.0
6639830,1.0
6639841,1.0
6639842,0.0
6639843,1.0
6639846,1.0
6639853,1.0
6639855,0.0
6639862,1.0
6639871,1.0
6639872,0.0
6639873,1.0
6639875,0.0
6639892,1.0
6639893,1.0
6639897,0.0
6639899,1.0
6639901,0.0
6639903,1.0
6639904,0.0
6639905,0.0
6639906,0.0
6639908,0.0
6639911,1.0
6639912,0.0
6639915,1.0
6639917,0.0
6639921,1.0
6639922,0.0
6639923,0.0
6639940,0.0
6639941,1.0
6639942,1.0
6639943,0.0
6639944,0.0
6639953,1.0
6639954,0.0
6639955,0.0
6639961,0.0
6639963,0.0
6639965,1.0
6639969,1.0
6639970,0.0
6639972,0.0
6639981,1.0
6639983,0.0
6639984,1.0
6639985,0.0
6639987,1.0
6639990,1.0
6639991,1.0
6639997,1.0
6640000,1.0
6640001,0.0
6640002,0.0
6640003,1.0
6640004,0.0
6640018,0.0
6640019,0.0
6640020,0.0
6640029,1.0
6640049,1.0
6640053,1.0
6640063,0.0
6640070,1.0
6640076,0.0
6640084,1.0
6640095,1.0
6640107,0.0
6640109,0.0
6640115,1.0
6640116,0.0
6640119,0.0
6640120,1.0
6640125,0.0
6640126,0.0
6640134,0.0
6640135,0.0
6640140,0.0
6640143,0.0
6640154,1.0
6640157,1.0
6640160,0.0
6640170,1.0
6640172,1.0
6640173,0.0
6640181,1.0
6640183,1.0
6640184,1.0
6640185,0.0
6640186,0.0
6640189,0.0
6640194,0.0
6640201,1.0
6640208,1.0
6640226,0.0
6640229,1.0
6640235,1.0
6640239,1.0
6640243,1.0
6640260,1.0
6640262,0.0
6640263,1.0
6640265,1.0
6640267,1.0
6640274,0.0
6640279,1.0
6640282,0.0
6640289,0.0
6640292,0.0
6640299,1.0
6640307,1.0
6640310,0.0
6640312,1.0
6640318,1.0
6640326,1.0
6640330,1.0
6640331,1.0
6640337,1.0
6640338,1.0
6640339,1.0
6640352,0.0
6640353,0.0
6640358,0.0
6640363,0.0
6640368,0.0
6640376,1.0
6640378,1.0
6640382,0.0
6640386,1.0
6640388,0.0
6640393,1.0
6640400,0.0
6640401,1.0
6640405,0.0
6640410,1.0
6640412,0.0
6640428,0.0
6640430,1.0
6640433,0.0
6640434,0.0
6640436,0.0
6640438,0.0
6640443,1.0
6640446,1.0
6640447,0.0
6640453,1.0
6640455,1.0
6640457,0.0
6640459,0.0
6640461,1.0
6640469,0.0
6640474,1.0
6640475,0.0
6640476,0.0
6640480,0.0
6640483,0.0
6640484,0.0
6640486,0.0
6640489,1.0
6640492,0.0
6640498,0.0
6640509,0.0
6640512,0.0
6640523,1.0
6640524,1.0
6640530,0.0
6640539,0.0
6640547,1.0
6640550,0.0
6640561,0.0
6640562,0.0
6640564,1.0
6640565,1.0
6640569,1.0
6640572,0.0
6640574,0.0
6640578,0.0
6640579,1.0
6640581,0.0
6640583,0.0
6640588,0.0
6640608,1.0
6640612,1.0
6640616,0.0
6640617,1.0
6640619,0.0
6640620,0.0
6640621,0.0
6640629,1.0
6640633,0.0
6640637,0.0
6640642,0.0
6640649,1.0
6640651,1.0
6640660,0.0
6640661,0.0
6640662,1.0
6640668,1.0
6640673,1.0
6640677,0.0
6640679,0.0
6640683,1.0
6640689,1.0
6640695,1.0
6640700,0.0
6640701,1.0
6640705,1.0
6640708,0.0
6640715,1.0
6640719,1.0
6640722,0.0
6640731,1.0
6640736,0.0
6640738,0.0
6640743,1.0
6640750,1.0
6640754,0.0
6640763,0.0
6640768,1.0
6640771,1.0
6640772,1.0
6640774,1.0
6640778,0.0
6640780,1.0
6640782,1.0
6640784,0.0
6640785,1.0
6640791,0.0
6640794,0.0
6640795,1.0
6640798,0.0
6640799,0.0
6640807,0.0
6640811,1.0
6640817,1.0
6640821,1.0
6640834,1.0
6640844,0.0
6640851,0.0
6640852,0.0
6640853,0.0
6640854,0.0
6640860,0.0
6640862,0.0
6640863,1.0
6640864,0.0
6640865,0.0
6640870,0.0
6640876,0.0
6640884,1.0
6640886,0.0
6640893,1.0
6640901,0.0
6640908,1.0
6640920,1.0
6640939,1.0
6640951,1.0
6640962,1.0
6640968,1.0
6640984,1.0
6640987,0.0
6640991,0.0
6640993,1.0
6640994,1.0
6641006,1.0
6641007,1.0
6641010,1.0
6641014,1.0
6641016,0.0
6641021,1.0
6641026,1.0
6641047,1.0
6641048,0.0
6641050,1.0
6641052,1.0
6641053,0.0
6641054,0.0
6641057,1.0
6641060,1.0
6641067,0.0
6641076,0.0
6641081,0.0
6641084,1.0
6641090,1.0
6641092,0.0
6641099,0.0
6641109,1.0
6641112,1.0
6641116,0.0
6641119,1.0
6641121,0.0
6641123,1.0
6641124,1.0
6641126,1.0
6641130,1.0
6641131,1.0
6641142,0.0
6641144,0.0
6641149,1.0
6641150,0.0
6641152,0.0
6641153,1.0
6641172,0.0
6641180,1.0
6641184,0.0
6641189,0.0
6641195,1.0
6641198,1.0
6641203,1.0
6641214,0.0
6641217,1.0
6641221,1.0
6641225,1.0
6641238,1.0
6641243,1.0
6641244,0.0
6641249,0.0
6641251,0.0
6641262,0.0
6641267,1.0
6641273,1.0
6641280,1.0
6641281,1.0
6641285,1.0
6641289,1.0
6641290,0.0
6641295,0.0
6641309,1.0
6641313,0.0
6641323,1.0
6641324,0.0
6641345,1.0
6641347,1.0
6641350,0.0
6641353,0.0
6641374,0.0
6641375,0.0
6641380,0.0
6641384,0.0
6641386,1.0
6641389,0.0
6641391,1.0
6641395,0.0
6641398,1.0
6641406,0.0
6641413,0.0
6641414,1.0
6641415,0.0
6641420,0.0
6641421,1.0
6641427,0.0
6641432,1.0
6641437,1.0
6641443,0.0
6641444,1.0
6641445,1.0
6641447,1.0
6641450,1.0
6641462,1.0
6641466,1.0
6641467,1.0
6641468,0.0
6641469,0.0
6641472,0.0
6641474,1.0
6641476,1.0
6641489,0.0
6641494,1.0
6641497,1.0
6641502,0.0
6641504,0.0
6641507,1.0
6641518,0.0
6641531,0.0
6641536,0.0
6641537,0.0
6641542,1.0
6641546,0.0
6641549,1.0
6641553,0.0
6641555,0.0
6641565,0.0
6641566,1.0
6641569,1.0
6641570,1.0
6641571,0.0
6641572,0.0
6641580,1.0
6641583,1.0
6641604,0.0
6641610,1.0
6641615,0.0
6641616,0.0
6641623,1.0
6641629,1.0
6641631,0.0
6641633,0.0
6641637,1.0
6641638,1.0
6641641,1.0
6641642,0.0
6641646,1.0
6641650,1.0
6641661,1.0
6641662,1.0
6641663,0.0
6641670,1.0
6641672,0.0
6641682,1.0
6641691,1.0
6641692,1.0
6641702,1.0
6641706,0.0
6641712,0.0
6641717,1.0
6641720,0.0
6641726,1.0
6641727,1.0
6641733,1.0
6641744,1.0
6641750,1.0
6641756,0.0
6641767,0.0
6641775,0.0
6641776,0.0
6641777,0.0
6641779,0.0
6641791,1.0
6641796,0.0
6641798,1.0
6641802,1.0
6641803,0.0
6641811,0.0
6641812,1.0
6641816,0.0
6641820,0.0
6641823,1.0
6641824,1.0
6641825,1.0
6641833,1.0
6641836,0.0
6641843,1.0
6641846,0.0
6641851,1.0
6641855,1.0
6641857,0.0
6641860,1.0
6641878,1.0
6641883,0.0
6641884,0.0
6641885,0.0
6641887,1.0
6641889,1.0
6641903,1.0
6641911,0.0
6641933,0.0
6641939,0.0
6641944,0.0
6641948,1.0
6641950,0.0
6641952,1.0
6641959,0.0
6641961,0.0
6641965,1.0
6641970,0.0
6641983,1.0
6641987,0.0
6641989,1.0
6641994,1.0
6642005,1.0
6642007,0.0
6642010,0.0
6642017,0.0
6642025,1.0
6642033,0.0
6642039,0.0
6642043,1.0
6642047,0.0
6642054,1.0
6642055,0.0
6642057,0.0
6642070,1.0
6642074,0.0
6642079,1.0
6642086,0.0
6642088,0.0
6642093,1.0
6642100,1.0
6642101,1.0
6642102,1.0
6642110,1.0
6642113,0.0
6642120,0.0
6642130,0.0
6642131,1.0
6642136,1.0
6642139,1.0
6642140,0.0
6642165,1.0
6642166,1.0
6642167,1.0
6642169,0.0
6642173,0.0
6642178,0.0
6642181,1.0
6642182,0.0
6642187,1.0
6642204,0.0
6642207,1.0
6642209,1.0
6642213,1.0
6642217,0.0
6642227,0.0
6642229,0.0
6642231,1.0
6642238,0.0
6642239,1.0
6642240,1.0
6642247,1.0
6642259,1.0
6642262,1.0
6642269,1.0
6642271,0.0
6642272,1.0
6642287,0.0
6642290,1.0
6642293,1.0
6642298,0.0
6642301,1.0
6642307,1.0
6642313,0.0
6642319,1.0
6642324,0.0
6642327,1.0
6642330,0.0
6642338,0.0
6642341,1.0
6642343,0.0
6642357,1.0
6642358,1.0
6642362,0.0
6642363,0.0
6642369,0.0
6642372,0.0
6642383,0.0
6642384,0.0
6642386,1.0
6642389,1.0
6642399,1.0
6642403,1.0
6642405,0.0
6642411,1.0
6642413,0.0
6642414,1.0
6642416,1.0
6642429,1.0
6642432,0.0
6642441,1.0
6642445,0.0
6642457,1.0
6642461,0.0
6642466,1.0
6642467,0.0
6642472,1.0
6642478,1.0
6642479,0.0
6642483,1.0
6642485,0.0
6642486,0.0
6642493,1.0
6642497,1.0
6642498,0.0
6642499,0.0
6642503,0.0
6642506,0.0
6642526,1.0
6642529,0.0
6642530,0.0
6642536,0.0
6642537,1.0
6642539,0.0
6642547,1.0
6642549,0.0
6642550,1.0
6642551,1.0
6642553,1.0
6642555,1.0
6642563,1.0
6642568,1.0
6642569,0.0
6642571,0.0
6642576,1.0
6642582,1.0
6642596,0.0
6642599,0.0
6642608,0.0
6642611,1.0
6642613,0.0
6642616,0.0
6642617,1.0
6642619,1.0
6642622,0.0
6642625,1.0
6642629,1.0
6642632,1.0
6642637,1.0
6642640,0.0
6642644,1.0
6642653,1.0
6642654,0.0
6642656,1.0
6642661,1.0
6642664,0.0
6642679,0.0
6642681,0.0
6642684,0.0
6642687,1.0
6642691,0.0
6642700,1.0
6642701,0.0
6642702,1.0
6642706,0.0
6642715,1.0
6642718,1.0
6642726,1.0
6642727,1.0
6642728,1.0
6642730,1.0
6642734,1.0
6642739,1.0
6642743,1.0
6642745,1.0
6642750,0.0
6642757,1.0
6642759,1.0
6642760,1.0
6642763,1.0
6642765,1.0
6642768,1.0
6642770,0.0
6642772,0.0
6642777,1.0
6642779,1.0
6642781,0.0
6642791,0.0
6642794,1.0
6642800,0.0
6642808,1.0
6642814,0.0
6642825,1.0
6642842,1.0
6642843,1.0
6642844,0.0
6642845,0.0
6642856,1.0
6642857,1.0
6642862,1.0
6642870,0.0
6642874,0.0
6642877,1.0
6642895,0.0
6642901,0.0
6642903,1.0
6642904,1.0
6642907,1.0
6642911,1.0
6642913,1.0
6642917,1.0
6642924,1.0
6642926,1.0
6642930,1.0
6642940,0.0
6642943,1.0
6642952,1.0
6642956,1.0
6642959,0.0
6642984,1.0
6642985,0.0
6642989,1.0
6642998,0.0
6643006,1.0
6643008,1.0
6643013,1.0
6643015,1.0
6643018,1.0
6643021,1.0
6643026,1.0
6643027,1.0
6643030,1.0
6643042,1.0
6643043,1.0
6643053,1.0
6643058,1.0
6643063,1.0
6643067,1.0
6643077,1.0
6643084,0.0
6643088,1.0
6643089,1.0
6643091,1.0
6643093,1.0
6643094,1.0
6643097,1.0
6643100,0.0
6643111,0.0
6643113,1.0
6643119,1.0
6643120,1.0
6643127,1.0
6643128,0.0
6643131,1.0
6643133,0.0
6643141,1.0
6643143,0.0
6643147,1.0
6643150,0.0
6643151,0.0
6643152,1.0
6643153,0.0
6643156,0.0
6643158,0.0
6643160,1.0
6643171,0.0
6643175,0.0
6643194,1.0
6643202,1.0
6643209,1.0
6643211,1.0
6643214,1.0
6643226,1.0
6643237,1.0
6643246,1.0
6643256,0.0
6643257,1.0
6643262,1.0
6643269,1.0
6643271,0.0
6643272,1.0
6643285,1.0
6643291,0.0
6643297,0.0
6643300,1.0
6643302,1.0
6643305,0.0
6643308,1.0
6643319,0.0
6643320,0.0
6643325,1.0
6643329,1.0
6643330,0.0
6643341,1.0
6643343,1.0
6643348,0.0
6643352,1.0
6643355,1.0
6643362,0.0
6643370,0.0
6643378,1.0
6643384,1.0
6643385,1.0
6643386,1.0
6643409,1.0
6643411,1.0
6643417,0.0
6643418,0.0
6643420,1.0
6643421,1.0
6643424,0.0
6643425,0.0
6643426,0.0
6643436,0.0
6643437,0.0
6643440,1.0
6643443,1.0
6643446,1.0
6643448,0.0
6643449,0.0
6643459,0.0
6643466,1.0
6643467,0.0
6643468,1.0
6643473,0.0
6643478,1.0
6643499,0.0
6643501,1.0
6643503,0.0
6643507,1.0
6643511,1.0
6643512,0.0
6643513,0.0
6643516,0.0
6643519,0.0
6643520,1.0
6643529,1.0
6643533,1.0
6643535,1.0
6643557,1.0
6643561,0.0
6643569,1.0
6643570,0.0
6643571,0.0
6643586,0.0
6643589,0.0
6643595,0.0
6643598,0.0
6643602,1.0
6643609,1.0
6643613,1.0
6643615,1.0
6643619,1.0
6643620,1.0
6643623,1.0
6643624,1.0
6643627,1.0
6643629,0.0
6643635,1.0
6643638,0.0
6643639,1.0
6643642,1.0
6643651,0.0
6643655,0.0
6643662,1.0
6643669,1.0
6643672,0.0
6643677,1.0
6643678,1.0
6643679,1.0
6643683,1.0
6643685,1.0
6643687,0.0
6643691,1.0
6643696,0.0
6643708,1.0
6643718,1.0
6643721,1.0
6643724,0.0
6643725,1.0
6643731,0.0
6643732,0.0
6643735,0.0
6643737,1.0
6643748,0.0
6643752,1.0
6643754,1.0
6643762,1.0
6643763,0.0
6643764,0.0
6643765,1.0
6643771,0.0
6643774,0.0
6643781,0.0
6643782,1.0
6643786,1.0
6643793,0.0
6643795,1.0
6643796,1.0
6643800,1.0
6643801,0.0
6643802,1.0
6643803,0.0
6643817,0.0
6643823,0.0
6643825,1.0
6643832,0.0
6643835,0.0
6643859,1.0
6643860,0.0
6643865,0.0
6643866,1.0
6643867,1.0
6643871,1.0
6643873,1.0
6643874,0.0
6643878,1.0
6643885,1.0
6643896,0.0
6643899,1.0
6643907,0.0
6643911,1.0
6643912,0.0
6643915,0.0
6643927,0.0
6643938,1.0
6643940,1.0
6643943,0.0
6643944,0.0
6643947,1.0
6643949,1.0
6643951,0.0
6643958,1.0
6643959,1.0
6643964,0.0
6643970,0.0
6643973,1.0
6643982,0.0
6643990,0.0
6643994,0.0
6643998,0.0
6644012,1.0
6644018,1.0
6644023,1.0
6644024,0.0
6644029,1.0
6644031,1.0
6644036,1.0
6644038,1.0
6644047,1.0
6644070,1.0
6644071,0.0
6644089,1.0
6644093,0.0
6644094,1.0
6644095,1.0
6644097,1.0
6644100,0.0
6644108,1.0
6644109,1.0
6644111,1.0
6644112,1.0
6644119,0.0
6644120,0.0
6644123,0.0
6644125,1.0
6644127,1.0
6644135,1.0
6644136,0.0
6644137,0.0
6644140,1.0
6644156,0.0
6644159,1.0
6644167,0.0
6644170,1.0
6644171,0.0
6644173,0.0
6644178,0.0
6644180,0.0
6644181,0.0
6644188,0.0
6644195,1.0
6644199,1.0
6644205,0.0
6644206,1.0
6644209,0.0
6644215,0.0
6644219,1.0
6644223,1.0
6644227,1.0
6644234,1.0
6644242,0.0
6644243,1.0
6644245,1.0
6644253,1.0
6644256,0.0
6644258,1.0
6644260,0.0
6644265,0.0
6644271,1.0
6644273,1.0
6644281,0.0
6644286,1.0
6644290,1.0
6644294,1.0
6644297,1.0
6644317,1.0
6644318,1.0
6644328,1.0
6644330,0.0
6644337,0.0
6644349,1.0
6644352,1.0
6644362,0.0
6644368,1.0
6644369,0.0
6644370,0.0
6644372,1.0
6644374,1.0
6644379,0.0
6644390,1.0
6644394,0.0
6644400,0.0
6644401,1.0
6644404,0.0
6644408,1.0
6644415,1.0
6644416,1.0
6644425,0.0
6644432,0.0
6644434,0.0
6644435,1.0
6644436,0.0
6644442,1.0
6644448,0.0
6644457,0.0
6644458,0.0
6644471,1.0
6644477,0.0
6644482,0.0
6644490,1.0
6644494,0.0
6644497,0.0
6644498,0.0
6644499,0.0
6644500,1.0
6644505,1.0
6644507,0.0
6644509,0.0
6644513,0.0
6644521,1.0
6644530,1.0
6644532,1.0
6644533,1.0
6644546,0.0
6644547,1.0
6644552,1.0
6644555,1.0
6644560,0.0
6644561,0.0
6644562,1.0
6644563,1.0
6644568,0.0
6644569,1.0
6644573,0.0
6644575,0.0
6644584,1.0
6644587,0.0
6644597,0.0
6644599,1.0
6644600,1.0
6644609,1.0
6644611,0.0
6644612,1.0
6644613,0.0
6644614,0.0
6644617,0.0
6644619,0.0
6644629,0.0
6644632,0.0
6644638,1.0
6644643,0.0
6644650,1.0
6644651,0.0
6644652,1.0
6644656,0.0
6644665,0.0
6644668,0.0
6644670,1.0
6644674,1.0
6644681,1.0
6644682,1.0
6644692,0.0
6644694,1.0
6644695,0.0
6644702,1.0
6644708,1.0
6644713,0.0
6644721,0.0
6644725,1.0
6644727,1.0
6644730,1.0
6644732,0.0
6644733,1.0
6644735,0.0
6644747,1.0
6644751,0.0
6644764,1.0
6644776,1.0
6644778,0.0
6644779,1.0
6644780,0.0
6644785,0.0
6644789,0.0
6644795,0.0
6644797,0.0
6644798,0.0
6644803,0.0
6644804,0.0
6644807,1.0
6644811,0.0
6644818,1.0
6644826,1.0
6644832,0.0
6644834,1.0
6644840,0.0
6644841,0.0
6644842,1.0
6644853,1.0
6644859,1.0
6644860,1.0
6644866,1.0
6644870,1.0
6644871,0.0
6644882,1.0
6644889,1.0
6644892,1.0
6644895,0.0
6644896,1.0
6644897,1.0
6644900,1.0
6644905,0.0
6644910,0.0
6644915,0.0
6644916,0.0
6644920,1.0
6644923,0.0
6644925,0.0
6644930,0.0
6644935,1.0
6644942,0.0
6644945,0.0
6644946,1.0
6644961,1.0
6644964,0.0
6644969,0.0
6644974,1.0
6644975,0.0
6644977,1.0
6644985,1.0
6644987,0.0
6644989,1.0
6644993,1.0
6645002,0.0
6645008,1.0
6645010,1.0
6645011,1.0
6645012,0.0
6645013,0.0
6645014,1.0
6645018,1.0
6645030,0.0
6645033,1.0
6645035,1.0
6645038,1.0
6645043,1.0
6645050,1.0
6645066,1.0
6645078,1.0
6645081,0.0
6645085,0.0
6645090,0.0
6645092,1.0
6645094,1.0
6645095,1.0
6645103,1.0
6645104,0.0
6645108,0.0
6645115,1.0
6645121,1.0
6645123,1.0
6645126,0.0
6645127,0.0
6645129,1.0
6645135,1.0
6645142,0.0
6645143,0.0
6645144,1.0
6645147,1.0
6645152,0.0
6645154,1.0
6645170,1.0
6645174,1.0
6645177,0.0
6645178,1.0
6645185,0.0
6645196,0.0
6645203,1.0
6645211,1.0
6645212,0.0
6645221,1.0
6645226,0.0
6645227,1.0
6645228,1.0
6645246,0.0
6645254,0.0
6645255,0.0
6645258,1.0
6645261,0.0
6645264,1.0
6645265,1.0
6645270,1.0
6645271,0.0
6645272,1.0
6645280,1.0
6645292,1.0
6645293,1.0
6645304,1.0
6645311,1.0
6645315,1.0
6645321,0.0
6645323,0.0
6645330,1.0
6645332,0.0
6645337,0.0
6645338,0.0
6645339,1.0
6645359,0.0
6645375,1.0
6645389,1.0
6645393,0.0
6645396,0.0
6645398,1.0
6645400,0.0
6645403,0.0
6645404,0.0
6645405,1.0
6645408,0.0
6645417,1.0
6645419,1.0
6645422,0.0
6645424,0.0
6645427,0.0
6645429,1.0
6645430,1.0
6645446,1.0
6645447,0.0
6645455,0.0
6645457,0.0
6645459,1.0
6645460,1.0
6645461,1.0
6645476,0.0
6645480,0.0
6645484,0.0
6645506,1.0
6645508,1.0
6645512,0.0
6645520,1.0
6645522,1.0
6645523,1.0
6645524,1.0
6645525,1.0
6645532,0.0
6645534,1.0
6645537,0.0
6645545,0.0
6645550,0.0
6645551,0.0
6645553,1.0
6645555,0.0
6645558,0.0
6645561,1.0
6645568,0.0
6645571,0.0
6645572,1.0
6645579,0.0
6645580,1.0
6645583,1.0
6645585,1.0
6645589,1.0
6645590,1.0
6645592,1.0
6645593,1.0
6645594,1.0
6645601,1.0
6645602,0.0
6645613,0.0
6645621,0.0
6645626,1.0
6645631,1.0
6645634,1.0
6645638,1.0
6645643,1.0
6645651,0.0
6645656,1.0
6645661,0.0
6645662,1.0
6645667,1.0
6645671,0.0
6645673,1.0
6645674,1.0
6645684,1.0
6645687,1.0
6645693,1.0
6645694,1.0
6645698,0.0
6645705,0.0
6645707,1.0
6645708,0.0
6645709,1.0
6645718,1.0
6645724,1.0
6645727,0.0
6645730,1.0
6645732,0.0
6645737,1.0
6645739,0.0
6645740,0.0
6645743,1.0
6645745,1.0
6645748,0.0
6645751,0.0
6645753,1.0
6645766,0.0
6645774,1.0
6645775,0.0
6645776,1.0
6645779,1.0
6645780,1.0
6645789,1.0
6645806,1.0
6645810,0.0
6645811,1.0
6645816,1.0
6645817,0.0
6645823,0.0
6645830,0.0
6645831,0.0
6645846,0.0
6645848,1.0
6645851,1.0
6645857,1.0
6645859,0.0
6645863,1.0
6645866,1.0
6645869,0.0
6645881,1.0
6645887,0.0
6645889,0.0
6645890,1.0
6645901,0.0
6645904,1.0
6645910,1.0
6645926,0.0
6645937,1.0
6645940,0.0
6645945,0.0
6645946,1.0
6645947,1.0
6645952,0.0
6645954,1.0
6645958,0.0
6645961,1.0
6645963,0.0
6645972,1.0
6645976,1.0
6645982,1.0
6645983,1.0
6645984,0.0
6645998,0.0
6645999,1.0
6646000,1.0
6646005,0.0
6646015,1.0
6646022,1.0
6646023,1.0
6646029,1.0
6646039,1.0
6646048,0.0
6646052,0.0
6646056,0.0
6646057,1.0
6646058,1.0
6646060,0.0
6646064,1.0
6646069,0.0
6646087,1.0
6646113,1.0
6646117,0.0
6646120,0.0
6646121,0.0
6646135,1.0
6646136,0.0
6646139,0.0
6646145,1.0
6646150,0.0
6646152,0.0
6646159,0.0
6646161,1.0
6646165,1.0
6646169,0.0
6646170,0.0
6646173,1.0
6646176,0.0
6646177,1.0
6646182,0.0
6646185,1.0
6646187,1.0
6646190,0.0
6646195,1.0
6646200,0.0
6646202,1.0
6646205,1.0
6646208,1.0
6646213,0.0
6646219,1.0
6646220,1.0
6646226,0.0
6646229,0.0
6646238,1.0
6646243,1.0
6646247,1.0
6646254,1.0
6646257,1.0
6646259,0.0
6646263,1.0
6646270,0.0
6646274,0.0
6646281,0.0
6646285,1.0
6646287,1.0
6646291,0.0
6646293,0.0
6646304,0.0
6646313,0.0
6646320,1.0
6646322,1.0
6646327,0.0
6646328,1.0
6646335,0.0
6646339,1.0
6646342,0.0
6646348,1.0
6646351,0.0
6646352,0.0
6646356,0.0
6646358,0.0
6646365,0.0
6646371,1.0
6646373,1.0
6646375,0.0
6646379,1.0
6646389,0.0
6646397,1.0
6646399,1.0
6646401,0.0
6646407,0.0
6646409,0.0
6646413,1.0
6646414,0.0
6646422,0.0
6646427,0.0
6646428,1.0
6646440,1.0
6646471,1.0
6646472,1.0
6646473,1.0
6646474,0.0
6646475,0.0
6646477,0.0
6646479,1.0
6646480,1.0
6646482,1.0
6646493,0.0
6646495,0.0
6646498,0.0
6646500,0.0
6646502,1.0
